"s_min=0"	"s_min=0.01"	"s_min=0.02"	"s_min=0.03"	"s_min=0.04"	"s_min=0.05"	"s_min=0.06"	"s_min=0.07"	"s_min=0.08"	"s_min=0.09"	"s_min=0.1"	"s_min=0.11"	"s_min=0.12"	"s_min=0.13"	"s_min=0.14"	"s_min=0.15"	"s_min=0.16"	"s_min=0.17"	"s_min=0.18"	"s_min=0.19"	"s_min=0.2"	"s_min=0.21"	"s_min=0.22"	"s_min=0.23"	"s_min=0.24"	"s_min=0.25"	"s_min=0.26"	"s_min=0.27"	"s_min=0.28"	"s_min=0.29"	"s_min=0.3"	"s_min=0.31"	"s_min=0.32"	"s_min=0.33"	"s_min=0.34"	"s_min=0.35"	"s_min=0.36"	"s_min=0.37"	"s_min=0.38"	"s_min=0.39"	"s_min=0.4"	"s_min=0.41"	"s_min=0.42"	"s_min=0.43"	"s_min=0.44"	"s_min=0.45"	"s_min=0.46"	"s_min=0.47"	"s_min=0.48"	"s_min=0.49"	"s_min=0.5"	"s_min=0.51"	"s_min=0.52"	"s_min=0.53"	"s_min=0.54"	"s_min=0.55"	"s_min=0.56"	"s_min=0.57"	"s_min=0.58"	"s_min=0.59"	"s_min=0.6"	"s_min=0.61"	"s_min=0.62"	"s_min=0.63"	"s_min=0.64"	"s_min=0.65"	"s_min=0.66"	"s_min=0.67"	"s_min=0.68"	"s_min=0.69"	"s_min=0.7"	"s_min=0.71"	"s_min=0.72"	"s_min=0.73"	"s_min=0.74"	"s_min=0.75"	"s_min=0.76"	"s_min=0.77"	"s_min=0.78"	"s_min=0.79"	"s_min=0.8"	"s_min=0.81"	"s_min=0.82"	"s_min=0.83"	"s_min=0.84"	"s_min=0.85"	"s_min=0.86"	"s_min=0.87"	"s_min=0.88"	"s_min=0.89"	"s_min=0.9"	"s_min=0.91"	"s_min=0.92"	"s_min=0.93"	"s_min=0.94"	"s_min=0.95"	"s_min=0.96"	"s_min=0.97"	"s_min=0.98"	"s_min=0.99"	"s_min=1"
"11"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"12"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"13"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"14"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"15"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"16"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"17"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"18"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"19"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"20"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	5.96914893617021	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	1.21329482577226	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	3.90771433902169	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"21"	0	0	0	0	0	0	0	0	0	0	0	0	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	81.1111111111113	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	44.1350465558065	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	25.5100411937384	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	13.9482029010713	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	3.77471654087275	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.735721821317479	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"22"	0	0	0	0	0	0	0	0	0	0	0	0	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"23"	0	0	0	0	0	0	0	0	0	0	0	0	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"24"	0	0	0	0	0	0	0	0	0	0	0	0	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"25"	0	0	0	0	0	0	0	0	0	0	0	0	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"26"	0	0	0	0	0	0	0	0	0	0	0	0	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
"27"	0	0	0	0	0	0	0	0	0	0	0	0	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	18.875	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	17.5297952699077	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	8.3666488650395	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	4.9732855602533	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	2.50414926551642	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.556557756571798	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0895367484914366	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0.0121951219512195	0
